C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_34_718.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_34_718.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_34_718.jpg, -0.2339943, 1, 0, 30.18903
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_34_819.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_34_819.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_34_819.jpg, 0, 1, 0, 30.18701
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_34_924.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_34_924.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_34_924.jpg, 0, 1, 0, 30.18995
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_35_024.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_35_024.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_35_024.jpg, 0, 1, 0, 30.19026
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_35_125.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_35_125.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_35_125.jpg, 0, 1, 0, 30.19047
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_35_234.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_35_234.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_35_234.jpg, 0, 1, 0, 30.19028
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_35_336.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_35_336.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_35_336.jpg, 0, 1, 0, 30.19029
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_35_438.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_35_438.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_35_438.jpg, 0, 1, 0, 30.1903
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_35_540.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_35_540.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_35_540.jpg, 0, 1, 0, 30.1903
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_35_641.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_35_641.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_35_641.jpg, 0, 1, 0, 30.1903
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_35_748.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_35_748.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_35_748.jpg, 0, 1, 0, 30.1903
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_35_851.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_35_851.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_35_851.jpg, 0, 1, 0, 30.19029
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_35_953.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_35_953.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_35_953.jpg, 0, 1, 0, 30.19038
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_36_056.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_36_056.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_36_056.jpg, 0, 1, 0, 30.19032
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_36_163.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_36_163.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_36_163.jpg, 0, 1, 0, 30.19081
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_36_264.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_36_264.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_36_264.jpg, -0.2494512, 1, 0, 30.17535
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_36_369.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_36_369.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_36_369.jpg, 0, 1, 0, 30.18926
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_36_475.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_36_475.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_36_475.jpg, 0, 1, 0, 30.19023
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_36_582.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_36_582.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_36_582.jpg, 0, 1, 0, 30.19029
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_36_687.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_36_687.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_36_687.jpg, -0.1392333, 1, 0, 30.18545
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_36_792.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_36_792.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_36_792.jpg, -0.2343093, 1, 0, 30.18228
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_36_896.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_36_896.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_36_896.jpg, 0, 1, 0, 30.18938
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_37_002.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_37_002.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_37_002.jpg, 0, 1, 0, 30.19016
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_37_106.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_37_106.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_37_106.jpg, 0, 1, 0, 30.19032
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_37_214.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_37_214.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_37_214.jpg, 0, 1, 0, 30.19032
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_37_321.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_37_321.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_37_321.jpg, -0.1419129, 1, 0, 30.18477
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_37_426.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_37_426.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_37_426.jpg, -0.2139696, 1, 0, 30.18539
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_37_529.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_37_529.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_37_529.jpg, 0, 1, 0, 30.18901
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_37_636.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_37_636.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_37_636.jpg, 0, 1, 0, 30.1902
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_37_740.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_37_740.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_37_740.jpg, 0, 1, 0, 30.19028
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_37_844.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_37_844.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_37_844.jpg, 0, 1, 0, 30.19071
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_37_949.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_37_949.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_37_949.jpg, -0.0488511, 1, 0, 30.18973
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_38_056.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_38_056.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_38_056.jpg, -0.3971802, 1, 0, 30.15603
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_38_157.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_38_157.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_38_157.jpg, -0.09537242, 1, 0, 30.19144
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_38_260.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_38_260.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_38_260.jpg, 0, 1, 0, 30.18957
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_38_362.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_38_362.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_38_362.jpg, 0, 1, 0, 30.19022
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_38_468.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_38_468.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_38_468.jpg, 0, 1, 0, 30.19029
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_38_576.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_38_576.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_38_576.jpg, 0, 1, 0, 30.19032
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_38_678.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_38_678.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_38_678.jpg, 0, 1, 0, 30.19047
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_38_780.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_38_780.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_38_780.jpg, 0, 1, 0, 30.1902
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_38_880.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_38_880.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_38_880.jpg, 0, 1, 0, 30.18951
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_38_986.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_38_986.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_38_986.jpg, -0.0725076, 1, 0, 30.18896
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_39_090.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_39_090.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_39_090.jpg, -0.3257853, 1, 0, 30.16602
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_39_193.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_39_193.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_39_193.jpg, -0.02291583, 1, 0, 30.18977
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_39_295.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_39_295.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_39_295.jpg, 0, 1, 0, 30.19013
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_39_397.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_39_397.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_39_397.jpg, 0, 1, 0, 30.19029
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_39_505.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_39_505.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_39_505.jpg, 0, 1, 0, 30.1904
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_39_607.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_39_607.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_39_607.jpg, -0.1550631, 1, 0, 30.18406
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_39_711.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_39_711.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_39_711.jpg, -0.396111, 1, 0, 30.15827
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_39_818.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_39_818.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_39_818.jpg, -0.0275139, 1, 0, 30.18977
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_39_925.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_39_925.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_39_925.jpg, 0, 1, 0, 30.18974
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_40_029.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_40_029.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_40_029.jpg, 0, 1, 0, 30.19027
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_40_131.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_40_131.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_40_131.jpg, -0.0231783, 1, 0, 30.19024
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_40_237.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_40_237.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_40_237.jpg, -0.3811608, 1, 0, 30.15924
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_40_343.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_40_343.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_40_343.jpg, -0.08381456, 1, 0, 30.19135
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_40_443.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_40_443.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_40_443.jpg, 0, 1, 0, 30.18969
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_40_546.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_40_546.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_40_546.jpg, 0, 1, 0, 30.19028
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_40_652.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_40_652.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_40_652.jpg, 0, 1, 0, 30.19026
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_40_757.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_40_757.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_40_757.jpg, -0.0224031, 1, 0, 30.19016
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_40_860.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_40_860.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_40_860.jpg, -0.3322482, 1, 0, 30.16406
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_40_964.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_40_964.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_40_964.jpg, -0.04188481, 1, 0, 30.19058
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_41_070.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_41_070.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_41_070.jpg, 0, 1, 0, 30.18995
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_41_177.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_41_177.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_41_177.jpg, 0, 1, 0, 30.19026
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_41_282.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_41_282.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_41_282.jpg, 0, 1, 0, 30.19035
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_41_388.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_41_388.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_41_388.jpg, -0.2872959, 1, 0, 30.1748
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_41_497.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_41_497.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_41_497.jpg, -0.6445193, 1, 0, 30.1263
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_41_606.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_41_606.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_41_606.jpg, -0.3529423, 1, 0, 30.19147
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_41_713.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_41_713.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_41_713.jpg, -0.03185863, 1, 0, 30.18801
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_41_825.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_41_825.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_41_825.jpg, 0, 1, 0, 30.18971
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_41_930.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_41_930.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_41_930.jpg, 0, 1, 0, 30.19029
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_42_032.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_42_032.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_42_032.jpg, 0, 1, 0, 30.19031
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_42_141.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_42_141.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_42_141.jpg, 0, 1, 0, 30.19028
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_42_249.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_42_249.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_42_249.jpg, -0.1626525, 1, 0, 30.18266
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_42_354.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_42_354.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_42_354.jpg, -0.1967712, 1, 0, 30.18756
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_42_460.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_42_460.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_42_460.jpg, 0, 1, 0, 30.18897
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_42_568.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_42_568.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_42_568.jpg, 0, 1, 0, 30.19015
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_42_671.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_42_671.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_42_671.jpg, 0, 1, 0, 30.19043
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_42_771.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_42_771.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_42_771.jpg, 0, 1, 0, 30.19006
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_42_872.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_42_872.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_42_872.jpg, 0, 1, 0, 30.19049
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_42_985.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_42_985.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_42_985.jpg, 0, 1, 0, 30.19061
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_43_086.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_43_086.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_43_086.jpg, 0, 1, 0, 30.1898
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_43_190.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_43_190.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_43_190.jpg, 0, 1, 0, 30.19067
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_43_291.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_43_291.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_43_291.jpg, 0, 1, 0, 30.19008
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_43_394.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_43_394.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_43_394.jpg, -0.3087342, 1, 0, 30.16764
C:\Users\yacine\Downloads\simulator-windows-64\IMG\center_2022_05_09_13_20_43_502.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\left_2022_05_09_13_20_43_502.jpg, C:\Users\yacine\Downloads\simulator-windows-64\IMG\right_2022_05_09_13_20_43_502.jpg, -0.01032995, 1, 0, 30.18958
